Timestamp,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Sun Azimuth (rad),Sun Zenith (rad)
2021-01-01 00:00:00,11.8,0,0,0,Clear,9.8,0,0,0,0,0.287,87.73,0.17,1033,1.3,108,4.4,5.756716518364049,2.8635069652190155
2021-01-01 00:15:00,11.7,0,0,0,Clear,9.8,0,0,0,0,0.286,88.31,0.17,1033,1.3,108,4.4,5.970355861962351,2.884830450987102
2021-01-01 00:30:00,11.7,0,0,0,Clear,9.8,0,0,0,0,0.286,88.31,0.17,1033,1.3,107,4.4,6.209275658447748,2.894891801682805
2021-01-01 00:45:00,11.6,0,0,0,Clear,9.8,0,0,0,0,0.286,88.96000000000001,0.17,1033,1.3,107,4.4,0.17175905822370785,2.892312082693397
2021-01-01 01:00:00,11.6,0,0,0,Clear,9.8,0,0,0,0,0.285,88.96000000000001,0.17,1033,1.3,106,4.4,0.4021651960520396,2.8774637971455417
2021-01-01 01:15:00,11.6,0,0,0,Clear,9.8,0,0,0,0,0.285,88.96000000000001,0.17,1033,1.3,106,4.4,0.6028026001614593,2.852243669788113
2021-01-01 01:30:00,11.5,0,0,0,Clear,9.8,0,0,0,0,0.285,89.55,0.17,1033,1.3,105,4.4,0.7701373009850419,2.819099432073505
2021-01-01 01:45:00,11.5,0,0,0,Clear,9.8,0,0,0,0,0.284,89.41,0.17,1033,1.3,105,4.3,0.9076180880585811,2.7802358463976518
2021-01-01 02:00:00,11.5,0,0,0,Clear,9.8,0,0,0,0,0.284,89.32000000000001,0.17,1032,1.3,105,4.3,1.0209626677813812,2.7373357773541964
2021-01-01 02:15:00,11.5,0,0,0,Clear,9.8,0,0,0,0,0.284,89.32000000000001,0.17,1032,1.3,104,4.3,1.1156513353512185,2.691593668073812
2021-01-01 02:30:00,11.5,0,0,0,Clear,9.8,0,0,0,0,0.283,89.32000000000001,0.17,1032,1.3,104,4.3,1.1961391299414337,2.643837928948687
2021-01-01 02:45:00,11.5,0,0,0,Clear,9.8,0,0,0,0,0.283,89.22,0.17,1032,1.3,104,4.3,1.2658261720695643,2.5946448057187683
2021-01-01 03:00:00,11.4,0,0,0,Probably Clear,9.8,0,0,0,0,0.283,89.81,0.17,1032,1.3,104,4.2,1.3272522524392385,2.5444217371470046
2021-01-01 03:15:00,11.4,0,0,0,Clear,9.8,0,0,0,0,0.283,89.81,0.17,1032,1.3,104,4.2,1.3823106763538116,2.4934635474345503
2021-01-01 03:30:00,11.4,0,0,0,Clear,9.8,0,0,0,0,0.283,89.81,0.17,1032,1.3,103,4.2,1.4324235505755227,2.4419893768322467
2021-01-01 03:45:00,11.4,0,0,0,Clear,9.7,0,0,0,0,0.283,89.57000000000001,0.17,1032,1.3,103,4.2,1.4786724218846932,2.3901669124532554
2021-01-01 04:00:00,11.4,0,0,0,Clear,9.7,0,0,0,0,0.283,89.57000000000001,0.17,1032,1.3,103,4.1000000000000005,1.5218922347828077,2.3381284344423636
2021-01-01 04:15:00,11.4,0,0,0,Clear,9.7,0,0,0,0,0.283,89.48,0.17,1031,1.3,102,4.1000000000000005,1.5627381470154247,2.285981648960247
2021-01-01 04:30:00,11.5,0,0,0,Clear,9.7,0,0,0,0,0.283,88.89,0.17,1031,1.3,102,4.1000000000000005,1.6017331048239534,2.233817140994049
